313.2814,X,2.021466,t
313.298,X,2.042707,t
313.3247,X,2.056746,t
313.4146,X,2.077702,t
313.553,X,2.091827,t
313.7396,X,2.113205,t
313.851,X,2.127344,t
314.1093,X,2.148181,t
314.2562,X,2.163107,t
314.5854,X,2.184001,t
314.7675,X,2.198147,t
315.1664,X,2.219708,t
315.383,X,2.233802,t
315.8505,X,2.254783,t
316.3631,X,2.26893,t
316.636,X,2.290014,t
317.2149,X,2.311369,t
317.8372,X,2.332385,t
318.5023,X,2.346414,t
318.8505,X,2.367389,t
319.5782,X,2.381375,t
320.3465,X,2.402482,t
320.7457,X,2.416673,t
321.5735,X,2.437638,t
322.002,X,2.451758,t
322.8872,X,2.472877,t
323.3438,X,2.486987,t
324.2843,X,2.508325,t
324.7679,X,2.52243,t
325.7613,X,2.543348,t
326.7885,X,2.5574,t
327.3144,X,2.578576,t
328.3903,X,2.592761,t
329.4971,X,2.613922,t
330.6335,X,2.634769,t
331.2125,X,2.656013,t
332.3911,X,2.669945,t
333.5962,X,2.690737,t
334.2082,X,2.70498,t
335.4503,X,2.725868,t
336.08,X,2.74044,t
337.356,X,2.761531,t
338.0018,X,2.775591,t
339.3083,X,2.796912,t
339.9686,X,2.811065,t
341.3022,X,2.831957,t
342.6519,X,2.846177,t
343.3324,X,2.867121,t
344.7034,X,2.881262,t
346.0866,X,2.902281,t
346.7823,X,2.916517,t
348.1807,X,2.938139,t
349.5872,X,2.958882,t
351.0002,X,2.981585,t
351.7085,X,2.994087,t
353.128,X,3.014938,t
353.8387,X,3.029083,t
355.2609,X,3.049958,t
355.972,X,3.064153,t
357.3932,X,3.085161,t
358.1029,X,3.099225,t
359.5194,X,3.120307,t
0.9307499,X,3.13449,t
1.633936,X,3.155143,t
3.03436,X,3.169411,t
4.425516,X,3.190538,t
5.117119,X,3.204861,t
6.491396,X,3.225656,t
7.173681,X,3.239864,t
8.527577,X,3.2609,t
9.86599,X,3.282112,t
11.18743,X,3.303174,t
11.84133,X,3.317319,t
13.13459,X,3.338383,t
13.77361,X,3.352867,t
15.03555,X,3.373852,t
15.65814,X,3.388205,t
16.88572,X,3.409035,t
18.08879,X,3.423264,t
19.26608,X,3.444861,t
19.8447,X,3.459024,t
20.98112,X,3.480525,t
21.53863,X,3.494673,t
22.63161,X,3.515656,t
23.1668,X,3.529707,t
24.21393,X,3.550874,t
24.72562,X,3.564909,t
25.72466,X,3.58586,t
26.69047,X,3.606751,t
27.62217,X,3.627865,t
28.07497,X,3.642001,t
28.95395,X,3.664963,t
29.37995,X,3.677206,t
30.2045,X,3.698279,t
30.9919,X,3.712404,t
31.74147,X,3.733926,t
32.1019,X,3.748,t
32.79366,X,3.768889,t
33.12487,X,3.783067,t
33.75763,X,3.803868,t
34.05907,X,3.818055,t
34.63177,X,3.839132,t
34.90295,X,3.853202,t
35.41474,X,3.874087,t
35.65525,X,3.888365,t
36.10536,X,3.909448,t
36.514,X,3.930661,t
36.88098,X,3.951565,t
37.04878,X,3.965861,t
37.35292,X,3.986918,t
37.61501,X,4.000978,t
37.83499,X,4.021985,t
37.92915,X,4.036132,t
38.08589,X,4.059079,t
38.14846,X,4.071956,t
38.24199,X,4.092826,t
38.27298,X,4.107031,t
38.30351,X,4.127952,t
38.30307,X,4.142055,t
38.2709,X,4.163456,t
38.19716,X,4.177454,t
38.14479,X,4.198392,t
38.00915,X,4.212718,t
37.8326,X,4.23382,t
37.61547,X,4.254789,t
37.4918,X,4.276113,t
37.2145,X,4.290277,t
36.89758,X,4.311174,t
36.7244,X,4.325347,t
36.34894,X,4.346374,t
36.14677,X,4.360411,t
35.7139,X,4.381449,t
35.48335,X,4.39626,t
34.99434,X,4.417431,t
34.73605,X,4.431448,t
34.19233,X,4.452325,t
33.61292,X,4.466775,t
33.31007,X,4.487724,t
32.67852,X,4.501827,t
32.01316,X,4.524159,t
31.66804,X,4.53706,t
30.95345,X,4.558146,t
30.20709,X,4.579117,t
29.42986,X,4.600175,t
29.02994,X,4.614327,t
28.20811,X,4.635807,t
27.78644,X,4.649909,t
26.92221,X,4.670726,t
26.4799,X,4.684865,t
25.57553,X,4.705869,t
25.11374,X,4.72006,t
24.17165,X,4.740966,t
23.20579,X,4.755178,t
22.71429,X,4.776032,t
21.7149,X,4.79109,t
20.69463,X,4.812052,t
20.17703,X,4.826133,t
19.1277,X,4.847179,t
18.59628,X,4.861254,t
17.52068,X,4.882384,t
16.42916,X,4.90337,t
15.323,X,4.924309,t
14.76484,X,4.938387,t
13.6392,X,4.959536,t
13.07205,X,4.973647,t
11.92992,X,4.995824,t
11.35528,X,5.009034,t
10.19972,X,5.030274,t
9.036908,X,5.044348,t
7.868224,X,5.065126,t
7.282112,X,5.079265,t
6.107213,X,5.100231,t
5.518775,X,5.114485,t
4.340783,X,5.135298,t
3.751575,X,5.149374,t
2.573606,X,5.170291,t
1.985189,X,5.184902,t
0.8103458,X,5.205748,t
359.6393,X,5.226979,t
358.4734,X,5.247871,t
357.8928,X,5.261993,t
356.7372,X,5.282921,t
356.1625,X,5.297037,t
355.0201,X,5.318075,t
353.8882,X,5.33217,t
353.3265,X,5.353059,t
352.2127,X,5.367315,t
351.1124,X,5.388043,t
350.5678,X,5.402296,t
349.4903,X,5.423208,t
348.9576,X,5.437358,t
347.9055,X,5.458462,t
347.3862,X,5.472632,t
346.3619,X,5.49363,t
345.8572,X,5.508109,t
344.8634,X,5.530743,t
343.8911,X,5.550109,t
342.9414,X,5.571198,t
342.4753,X,5.585285,t
341.5613,X,5.606537,t
340.6722,X,5.621099,t
340.2373,X,5.642164,t
339.3874,X,5.656243,t
338.5645,X,5.677295,t
338.1635,X,5.691418,t
337.3827,X,5.712294,t
337.0031,X,5.726691,t
336.2661,X,5.747543,t
335.9089,X,5.761821,t
335.2172,X,5.782649,t
334.8829,X,5.796841,t
334.2379,X,5.817883,t
333.6247,X,5.8319,t
333.3302,X,5.852738,t
332.7657,X,5.873936,t
332.2343,X,5.894781,t
331.7364,X,5.909019,t
331.5001,X,5.930008,t
331.053,X,5.944094,t
330.6403,X,5.965071,t
330.447,X,5.979219,t
330.0863,X,6.000136,t
329.9191,X,6.014389,t
329.6111,X,6.035226,t
329.4702,X,6.049332,t
329.2151,X,6.071925,t
329.1009,X,6.084438,t
328.899,X,6.105607,t
328.7328,X,6.119581,t
328.6629,X,6.140641,t
328.55,X,6.154852,t
328.4727,X,6.175907,t
328.4474,X,6.196845,t
328.4232,X,6.217738,t
328.4344,X,6.231865,t
328.4809,X,6.252935,t
328.5172,X,6.267112,t
328.6161,X,6.288028,t
328.6785,X,6.302088,t
328.8292,X,6.323064,t
328.9174,X,6.337276,t
329.1194,X,6.358092,t
329.2331,X,6.372405,t
329.4855,X,6.393454,t
329.6242,X,6.407732,t
329.9263,X,6.428743,t
330.2609,X,6.442832,t
330.6275,X,6.463959,t
330.8227,X,6.478051,t
331.2365,X,6.499424,t
331.681,X,6.520365,t
332.1557,X,6.541461,t
332.4042,X,6.555421,t
332.923,X,6.576611,t
333.1931,X,6.590663,t
333.7545,X,6.611608,t
334.0456,X,6.625725,t
334.6479,X,6.648171,t
334.9591,X,6.660851,t
335.6008,X,6.682025,t
335.9312,X,6.69624,t
336.6105,X,6.717189,t
337.3138,X,6.731296,t
338.0403,X,6.752309,t
338.4119,X,6.766373,t
339.1714,X,6.78741,t
339.5591,X,6.80153,t
340.3495,X,6.82241,t
341.1595,X,6.843684,t
341.988,X,6.865184,t
342.4088,X,6.879241,t
343.2632,X,6.900447,t
343.6964,X,6.914626,t
344.5742,X,6.935519,t
345.0186,X,6.949598,t
345.9177,X,6.971042,t
346.3721,X,6.985105,t
347.2899,X,7.00614,t
348.2188,X,7.020762,t
349.1577,X,7.041822,t
349.6306,X,7.055735,t
350.5824,X,7.076856,t
351.0611,X,7.090783,t
352.0233,X,7.11171,t
352.5065,X,7.125821,t
353.4765,X,7.146738,t
354.4502,X,7.167816,t
355.4265,X,7.188867,t
355.9153,X,7.202813,t
356.8933,X,7.223936,t
357.3823,X,7.238081,t
358.3595,X,7.259053,t
358.8474,X,7.273364,t
359.8212,X,7.294111,t
0.791248,X,7.308314,t
1.274537,X,7.329096,t
2.236937,X,7.343362,t
3.192843,X,7.364784,t
3.668018,X,7.378879,t
4.612136,X,7.399807,t
5.08081,X,7.414066,t
6.010725,X,7.434904,t
6.471704,X,7.449059,t
7.385061,X,7.470051,t
8.286103,X,7.491586,t
9.17383,X,7.512589,t
9.612396,X,7.526787,t
10.47833,X,7.54794,t
10.90546,X,7.562487,t
11.74748,X,7.58355,t
12.57243,X,7.597829,t
13.37942,X,7.618815,t
13.77592,X,7.632929,t
14.5544,X,7.653885,t
14.93617,X,7.667908,t
15.68431,X,7.688822,t
16.05048,X,7.702949,t
16.76657,X,7.723958,t
17.1163,X,7.738169,t
17.7987,X,7.759135,t
18.13122,X,7.773211,t
18.77843,X,7.794211,t
19.40141,X,7.815856,t
19.99953,X,7.8368,t
20.2891,X,7.850926,t
20.84892,X,7.871748,t
21.38256,X,7.88593,t
21.88953,X,7.90685,t
22.13287,X,7.920991,t
22.59901,X,7.943826,t
22.82172,X,7.9562,t
23.24615,X,7.977108,t
23.44778,X,7.991211,t
23.82971,X,8.012124,t
24.00994,X,8.02622,t
24.34869,X,8.047182,t
24.50717,X,8.061389,t
24.8022,X,8.082357,t
25.06782,X,8.096964,t
25.30387,X,8.117929,t
25.41077,X,8.139153,t
25.60221,X,8.160199,t
25.76382,X,8.174888,t
25.89553,X,8.195704,t
25.95016,X,8.209869,t
26.037,X,8.23078,t
26.0692,X,8.244869,t
26.11121,X,8.265825,t
26.12105,X,8.280057,t
26.11841,X,8.301332,t
26.10598,X,8.315392,t
26.05897,X,8.338284,t
25.98257,X,8.351436,t
25.93342,X,8.372713,t
25.81333,X,8.386935,t
25.66441,X,8.407976,t
25.57923,X,8.422445,t
25.38759,X,8.443612,t
25.16783,X,8.464833,t
24.92034,X,8.485914,t
24.78629,X,8.499999,t
24.49787,X,8.520891,t
24.3436,X,8.535088,t
24.0152,X,8.555936,t
23.84119,X,8.570146,t
23.47383,X,8.590988,t
23.28062,X,8.605281,t
22.87543,X,8.626088,t
22.4457,X,8.640466,t
21.99197,X,8.66158,t
21.75629,X,8.675488,t
21.26768,X,8.69646,t
21.01492,X,8.710466,t
20.49286,X,8.731417,t
20.22372,X,8.745559,t
19.66969,X,8.766514,t
19.09521,X,8.78768,t
18.501,X,8.808668,t
18.19672,X,8.822704,t
17.57431,X,8.843798,t
17.25636,X,8.857863,t
16.60749,X,8.879303,t
16.27676,X,8.893386,t
15.60321,X,8.91457,t
14.91425,X,8.928693,t
14.56426,X,8.949661,t
13.85376,X,8.964089,t
13.12999,X,8.985044,t
12.76339,X,8.999285,t
12.02136,X,9.020123,t
11.64614,X,9.034793,t
10.88787,X,9.055825,t
10.50505,X,9.070074,t
9.732601,X,9.091532,t
8.951866,X,9.11264,t
8.163782,X,9.133936,t
7.767279,X,9.14801,t
6.969946,X,9.16892,t
6.569353,X,9.183065,t
5.76491,X,9.204153,t
4.956928,X,9.218251,t
4.146366,X,9.239838,t
3.740415,X,9.253949,t
2.927779,X,9.275941,t
2.521332,X,9.289016,t
1.708777,X,9.31039,t
1.302907,X,9.324684,t
0.4925764,X,9.345786,t
0.08835153,X,9.359732,t
359.2824,X,9.380735,t
358.4805,X,9.394982,t
357.6835,X,9.416455,t
357.2872,X,9.437417,t
356.4995,X,9.458404,t
355.7191,X,9.472548,t
355.3318,X,9.49372,t
354.5639,X,9.507971,t
353.8055,X,9.528905,t
353.4301,X,9.543055,t
352.6873,X,9.564004,t
352.3203,X,9.5782,t
351.5952,X,9.599123,t
351.2374,X,9.613309,t
350.5316,X,9.63423,t
350.184,X,9.648409,t
349.4994,X,9.66941,t
348.8298,X,9.684096,t
348.1759,X,9.704987,t
347.8551,X,9.719155,t
347.2261,X,9.740058,t
346.6144,X,9.76116,t
346.3153,X,9.782144,t
345.731,X,9.796307,t
345.1655,X,9.817533,t
344.89,X,9.831522,t
344.354,X,9.852629,t
344.0936,X,9.866758,t
343.5882,X,9.888053,t
343.3434,X,9.901713,t
342.8697,X,9.923256,t
342.6409,X,9.93727,t
342.2,X,9.958157,t
341.7813,X,9.972249,t
341.5805,X,9.993214,t
341.1961,X,10.00743,t
340.8349,X,10.02888,t
340.6631,X,10.04263,t
340.3373,X,10.06382,t
340.0354,X,10.08482,t
339.7577,X,10.10595,t
339.628,X,10.11994,t
339.387,X,10.14084,t
339.2757,X,10.15494,t
339.0717,X,10.17639,t
338.9791,X,10.19042,t
338.8124,X,10.2114,t
338.7384,X,10.22543,t
338.6093,X,10.2468,t
338.5051,X,10.26064,t
338.4625,X,10.2818,t
338.396,X,10.29575,t
338.3545,X,10.31658,t
338.3432,X,10.33113,t
338.3392,X,10.35428,t
338.3465,X,10.3664,t
338.3798,X,10.38815,t
338.4377,X,10.4089,t
338.5201,X,10.42997,t
338.5705,X,10.44404,t
338.6893,X,10.46489,t
338.7578,X,10.47887,t
338.9125,X,10.50011,t
338.9987,X,10.51485,t
339.1888,X,10.53617,t
339.4019,X,10.5502,t
339.638,X,10.57107,t
339.7644,X,10.58513,t
340.034,X,10.60609,t
340.1771,X,10.62019,t
340.4794,X,10.64167,t
340.6386,X,10.656,t
340.9727,X,10.67688,t
341.1475,X,10.69115,t
341.5123,X,10.71197,t
341.897,X,10.73303,t
342.3012,X,10.75418,t
342.5103,X,10.76834,t
342.9425,X,10.78938,t
343.1654,X,10.8035,t
343.6245,X,10.82464,t
344.1006,X,10.83872,t
344.5934,X,10.85973,t
344.8457,X,10.8741,t
345.3621,X,10.89479,t
345.6259,X,10.90902,t
346.1644,X,10.93304,t
346.439,X,10.94443,t
346.9982,X,10.96565,t
347.2827,X,10.97979,t
347.861,X,11.00078,t
348.4511,X,11.01487,t
348.7505,X,11.03584,t
349.357,X,11.05676,t
349.9736,X,11.07793,t
350.2854,X,11.09201,t
350.9156,X,11.11299,t
351.5539,X,11.12756,t
352.1996,X,11.14878,t
352.5249,X,11.16282,t
353.1801,X,11.18393,t
353.5097,X,11.19808,t
354.1727,X,11.219,t
354.5058,X,11.23324,t
355.1747,X,11.25422,t
355.5104,X,11.26832,t
356.1835,X,11.28933,t
356.8584,X,11.30343,t
357.1963,X,11.32446,t
357.8724,X,11.33841,t
358.5483,X,11.36002,t
359.2232,X,11.38118,t
359.5601,X,11.40226,t
0.2320326,X,11.41658,t
0.9010307,X,11.43766,t
1.234179,X,11.45181,t
1.897297,X,11.47322,t
2.227075,X,11.48719,t
2.882597,X,11.50818,t
3.208154,X,11.52302,t
3.854398,X,11.54391,t
4.493539,X,11.55883,t
4.81022,X,11.57998,t
5.437361,X,11.59397,t
6.055622,X,11.6149,t
6.361207,X,11.6289,t
6.964868,X,11.65036,t
7.262776,X,11.66474,t
7.850338,X,11.68566,t
8.426367,X,11.70671,t
8.990235,X,11.7277,t
9.267422,X,11.74176,t
9.811924,X,11.76268,t
10.07909,X,11.77698,t
10.60293,X,11.79802,t
10.85945,X,11.81207,t
11.36138,X,11.83371,t
11.84805,X,11.84781,t
12.0855,X,11.86872,t
12.54836,X,11.88302,t
12.99474,X,11.90397,t
13.21162,X,11.9181,t
13.63249,X,11.93899,t
13.83637,X,11.95323,t
14.23078,X,11.97444,t
14.42121,X,11.98854,t
14.78832,X,12.01016,t
15.13678,X,12.0309,t
15.46628,X,12.05206,t
15.62383,X,12.06618,t
15.92434,X,12.08725,t
16.06724,X,12.10138,t
16.33817,X,12.12247,t
16.58909,X,12.13647,t
16.70698,X,12.15745,t
16.92751,X,12.17189,t
17.12757,X,12.19269,t
17.21987,X,12.20692,t
17.38896,X,12.23001,t
17.46571,X,12.2419,t
17.60358,X,12.26298,t
17.66468,X,12.27716,t
17.77118,X,12.29817,t
17.81657,X,12.31286,t
17.89161,X,12.33382,t
17.94568,X,12.3548,t
17.97879,X,12.37575,t
17.9875,X,12.39009,t
17.98928,X,12.41095,t
17.97026,X,12.42521,t
17.95299,X,12.44631,t
17.90298,X,12.46035,t
17.83247,X,12.48124,t
17.78959,X,12.49535,t
17.68865,X,12.51636,t
17.63065,X,12.53037,t
17.49972,X,12.55159,t
17.42684,X,12.56567,t
17.26642,X,12.5869,t
17.17894,X,12.6009,t
16.98961,X,12.6231,t
16.78136,X,12.63598,t
16.67024,X,12.65673,t
16.43421,X,12.67792,t
16.18007,X,12.69897,t
15.90818,X,12.7131,t
15.76569,X,12.73393,t
15.4679,X,12.74811,t
15.15333,X,12.76902,t
14.98989,X,12.78317,t
14.65097,X,12.80403,t
14.47561,X,12.81823,t
14.11335,X,12.83911,t
13.92657,X,12.85318,t
13.54204,X,12.87411,t
13.3444,X,12.88815,t
12.93871,X,12.90915,t
12.73078,X,12.92326,t
12.3051,X,12.94415,t
11.86677,X,12.9582,t
11.41633,X,12.97937,t
11.18676,X,13.00099,t
10.71924,X,13.02219,t
10.24108,X,13.03626,t
9.752844,X,13.05719,t
9.505139,X,13.07128,t
9.002949,X,13.09245,t
8.748614,X,13.10645,t
8.233857,X,13.12747,t
7.973591,X,13.14167,t
7.447689,X,13.16274,t
7.182209,X,13.17697,t
6.646603,X,13.19859,t
6.105339,X,13.21286,t
5.832789,X,13.23379,t
5.284268,X,13.24789,t
4.731732,X,13.26888,t
4.454166,X,13.28298,t
3.896852,X,13.30395,t
3.337185,X,13.32549,t
2.77583,X,13.34663,t
2.494727,X,13.36073,t
1.932086,X,13.3817,t
1.650714,X,13.39572,t
1.088279,X,13.41695,t
0.8073815,X,13.43098,t
0.246637,X,13.45173,t
359.9669,X,13.46603,t
359.4094,X,13.48706,t
358.8547,X,13.50131,t
358.5786,X,13.52239,t
358.0296,X,13.53649,t
357.485,X,13.55894,t
357.2145,X,13.5717,t
356.6779,X,13.59266,t
356.4117,X,13.60668,t
355.8843,X,13.62798,t
355.3639,X,13.64884,t
354.8509,X,13.66981,t
354.5974,X,13.68392,t
354.0968,X,13.70486,t
353.8498,X,13.71893,t
353.3628,X,13.7407,t
353.1228,X,13.75516,t
352.6506,X,13.77622,t
352.1888,X,13.79039,t
351.962,X,13.81139,t
351.5168,X,13.82541,t
351.0834,X,13.84654,t
350.8712,X,13.86052,t
350.4562,X,13.88158,t
350.2535,X,13.89561,t
349.8578,X,13.91663,t
349.665,X,13.93075,t
349.2896,X,13.95183,t
348.9283,X,13.97325,t
348.5812,X,13.99437,t
348.4132,X,14.00851,t
348.0884,X,14.02996,t
347.9316,X,14.04432,t
347.6297,X,14.06641,t
347.3434,X,14.07925,t
347.2061,X,14.10011,t
346.9438,X,14.11425,t
346.6976,X,14.13516,t
346.5807,X,14.15004,t
346.3593,X,14.17091,t
346.2549,X,14.18512,t
346.0587,X,14.20614,t
345.9669,X,14.22046,t
345.7963,X,14.24119,t
345.7174,X,14.25536,t
345.5726,X,14.27634,t
345.4451,X,14.29746,t
345.3351,X,14.31918,t
345.2866,X,14.33314,t
345.2028,X,14.35434,t
345.1365,X,14.36848,t
345.0877,X,14.38997,t
345.0699,X,14.40408,t
345.0474,X,14.42504,t
345.0427,X,14.43921,t
345.0464,X,14.46012,t
345.0547,X,14.47423,t
345.0844,X,14.49523,t
345.1056,X,14.5093,t
345.161,X,14.53027,t
345.1951,X,14.54437,t
345.276,X,14.56532,t
345.3737,X,14.57958,t
345.488,X,14.60072,t
345.6187,X,14.62376,t
345.6901,X,14.64293,t
345.8451,X,14.65704,t
346.0158,X,14.67805,t
346.1071,X,14.69208,t
346.3011,X,14.71309,t
346.4038,X,14.7273,t
346.6205,X,14.74817,t
346.7344,X,14.76242,t
346.973,X,14.78331,t
347.0977,X,14.79749,t
347.3575,X,14.81867,t
347.4926,X,14.83274,t
347.7729,X,14.85376,t
348.0663,X,14.86796,t
348.3724,X,14.88906,t
348.5302,X,14.90328,t
348.8547,X,14.92442,t
349.1909,X,14.94546,t
349.5385,X,14.96654,t
349.7163,X,14.98066,t
350.0799,X,15.00209,t
350.2656,X,15.01614,t
350.6443,X,15.03713,t
350.8372,X,15.05149,t
351.2298,X,15.07299,t
351.4294,X,15.08722,t
351.8349,X,15.10805,t
352.2484,X,15.1222,t
352.4579,X,15.14314,t
352.8823,X,15.15722,t
353.3134,X,15.17831,t
353.5313,X,15.19241,t
353.9713,X,15.21494,t
354.1934,X,15.22753,t
354.6412,X,15.24864,t
355.0935,X,15.26958,t
355.5498,X,15.29076,t
355.7792,X,15.3047,t
356.2404,X,15.32613,t
356.472,X,15.34023,t
356.9369,X,15.36122,t
357.17,X,15.3755,t
357.6373,X,15.39651,t
358.1054,X,15.41064,t
358.3397,X,15.4316,t
358.8082,X,15.44571,t
359.2763,X,15.46661,t
359.5099,X,15.48088,t
359.9763,X,15.50178,t
0.208789,X,15.51587,t
0.6721742,X,15.53686,t
0.9029128,X,15.55126,t
1.362149,X,15.57224,t
1.817958,X,15.59325,t
2.269818,X,15.61479,t
2.494107,X,15.62895,t
2.939082,X,15.64983,t
3.159643,X,15.66393,t
3.5966,X,15.68489,t
4.027596,X,15.69899,t
4.240709,X,15.72027,t
4.661868,X,15.73451,t
5.075879,X,15.75571,t
5.280063,X,15.77009,t
5.682506,X,15.79105,t
5.880655,X,15.80524,t
6.27054,X,15.82892,t
6.462171,X,15.841,t
6.83855,X,15.8619,t
7.023196,X,15.87601,t
7.385163,X,15.89693,t
7.737037,X,15.91808,t
8.078451,X,15.93901,t
8.245127,X,15.95333,t
8.570191,X,15.97447,t
8.883933,X,15.98843,t
9.186036,X,16.01,t
9.332623,X,16.02401,t
9.616697,X,16.04497,t
9.754112,X,16.05931,t
10.01953,X,16.08008,t
10.14746,X,16.09436,t
10.39364,X,16.11527,t
10.51182,X,16.12935,t
10.73824,X,16.15024,t
10.84641,X,16.16435,t
11.0526,X,16.1854,t
11.24506,X,16.19947,t
11.42363,X,16.22073,t
11.50766,X,16.24181,t
11.66511,X,16.26294,t
11.80834,X,16.27694,t
11.87458,X,16.29795,t
11.99625,X,16.31201,t
12.10345,X,16.33307,t
12.15161,X,16.34706,t
12.23698,X,16.36864,t
12.27419,X,16.38283,t
12.33765,X,16.4039,t
12.36389,X,16.41809,t
12.4054,X,16.43899,t
12.42067,X,16.4531,t
12.44025,X,16.47404,t
12.44525,X,16.48814,t
12.4423,X,16.50903,t
12.42554,X,16.52358,t
12.39435,X,16.54453,t
12.34885,X,16.56593,t
12.28914,X,16.58691,t
12.25398,X,16.60119,t
12.17319,X,16.62207,t
12.12757,X,16.63625,t
12.02602,X,16.65721,t
11.97013,X,16.67142,t
11.84822,X,16.69232,t
11.78225,X,16.70663,t
11.64041,X,16.72754,t
11.5646,X,16.74164,t
11.40332,X,16.76269,t
11.22937,X,16.77675,t
11.043,X,16.79801,t
10.94525,X,16.81219,t
10.74075,X,16.83311,t
10.63409,X,16.8474,t
10.41211,X,16.86899,t
10.17885,X,16.89117,t
9.934611,X,16.91088,t
9.808483,X,16.92501,t
9.548412,X,16.946,t
9.414557,X,16.96011,t
9.139417,X,16.98109,t
8.998225,X,16.99531,t
8.708826,X,17.01626,t
8.410387,X,17.031,t
8.257895,X,17.05176,t
7.94661,X,17.06654,t
7.627256,X,17.08816,t
7.464679,X,17.1021,t
7.133984,X,17.12339,t
6.965968,X,17.13758,t
6.62486,X,17.15857,t
6.451878,X,17.17254,t
6.101316,X,17.19352,t
5.744994,X,17.21452,t
5.383351,X,17.2354,t
5.200673,X,17.24961,t
4.831882,X,17.27059,t
4.645881,X,17.28468,t
4.270953,X,17.30559,t
3.892501,X,17.31986,t
3.702098,X,17.34103,t
3.319224,X,17.35519,t
2.933972,X,17.37614,t
2.7406,X,17.3902,t
2.352651,X,17.4113,t
2.15819,X,17.42554,t
1.768584,X,17.44657,t
1.573553,X,17.46057,t
1.183326,X,17.48156,t
0.9882446,X,17.49565,t
0.5984312,X,17.51664,t
0.2094643,X,17.53773,t
359.8218,X,17.55865,t
359.6286,X,17.57295,t
359.2437,X,17.59399,t
358.8613,X,17.60809,t
358.6711,X,17.62891,t
358.2931,X,17.64317,t
357.9186,X,17.66416,t
357.7328,X,17.67825,t
357.3643,X,17.69912,t
357.1818,X,17.71321,t
356.8203,X,17.73411,t
356.6415,X,17.74848,t
356.288,X,17.76937,t
356.1134,X,17.78339,t
355.7686,X,17.80433,t
355.5986,X,17.81857,t
355.0985,X,17.84212,t
354.9352,X,17.86066,t
354.6143,X,17.88178,t
354.4566,X,17.89601,t
354.1472,X,17.91692,t
353.8458,X,17.93098,t
353.6982,X,17.95182,t
353.4096,X,17.96655,t
353.1298,X,17.9876,t
352.9934,X,18.00172,t
